"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1",1883213097,"MT358315.1",0,1537,1554,"2727725",2,"reverse_row_1",0,1794,1777,2,257,2727725,"Bokermannohyla claresignata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Bokermannohyla",NA,NA,"Batrachia","Hyloidea","Cophomantini",NA,NA,NA,NA,NA
"forward_row_1",2057493796,"MW846144.1",0,2168,2185,"46122",2,"reverse_row_1",0,2406,2389,2,238,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2259866074,"MZ131563.1",0,2138,2155,"2954916",2,"reverse_row_1",0,2373,2356,2,235,2954916,"Praomys daltoni complex sp. ecotype derooi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Praomys",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2074131730,"MZ156017.1",0,2128,2145,"2863192",2,"reverse_row_1",0,2378,2361,2,250,2863192,"Lophiomys imhausi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Lophiomyinae","Lophiomys",NA,NA,"Euarchontoglires",NA,NA,"Lophiomys imhausi maremortum",NA,NA,NA,NA
"forward_row_1",2275335000,"MZ430515.1",0,2147,2164,"2966214",2,"reverse_row_1",0,2379,2362,2,232,2966214,"Camelus knoblochi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2063649165,"MZ503616.1",0,144,161,"448596",2,"reverse_row_1",0,370,353,2,226,448596,"Pristimantis charlottevillensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Strabomantidae","Strabomantinae","Pristimantis",NA,NA,"Batrachia","Hyloidea",NA,NA,NA,NA,NA,NA
"forward_row_2",2102343579,"MZ595323.1",2,1941,1958,"206602",2,"reverse_row_1",0,2124,2112,2,183,206602,"Pogona minor",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Agamidae","Amphibolurinae","Pogona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1535788929,"NC_040108.1",0,4693,4709,"1443243",2,"reverse_row_1",1,4915,4898,2,222,1443243,"Schizocardium brasiliense",NA,"Metazoa","Hemichordata",NA,NA,"Enteropneusta",NA,NA,"Spengelidae",NA,"Schizocardium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2308052778,"OK287400.1",0,13145,13128,"2699205",2,"reverse_row_1",1,12947,12962,2,198,2699205,"Eristalinus arvorum",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Diptera","Syrphidae","Eristalinae","Eristalinus","Muscomorpha",NA,NA,"Syrphoidea","Eristalini",NA,NA,NA,NA,NA
"forward_row_1",2156963274,"OL631592.1",0,2122,2139,"2885232",2,"reverse_row_1",0,2357,2340,2,235,2885232,"Notiomastodon platensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Gomphotheriidae",NA,"Notiomastodon",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2188700791,"OM519380.1",0,235,220,"2268373",2,"reverse_row_1",1,28,43,2,207,2268373,"Schizoptera (Schizoptera) sp. Colombia 632",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Hemiptera","Schizopteridae",NA,"Schizoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2188700794,"OM519381.1",0,199,214,"2914895",2,"reverse_row_1",1,406,391,2,207,2914895,"Schizopteridae gen. sp. Colombia 3564",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Hemiptera","Schizopteridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2188700815,"OM519383.1",0,179,194,"2268371",2,"reverse_row_1",1,386,371,2,207,2268371,"Schizoptera (Lophopleurum) sp. Peru 342",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Hemiptera","Schizopteridae",NA,"Schizoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",2294271955,"OP359450.1",1,207,224,"2976556",2,"reverse_row_1",1,401,385,2,194,2976556,"Uropeltis broughami",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Uropeltidae",NA,"Uropeltis","Serpentes",NA,NA,"Henophidia",NA,NA,NA,NA,NA,NA
"forward_row_2",2294271976,"OP359460.1",1,90,107,"2976669",2,"reverse_row_1",1,282,266,2,192,2976669,"Uropeltis sp. annulata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Uropeltidae",NA,"Uropeltis","Serpentes",NA,NA,"Henophidia",NA,NA,NA,NA,NA,NA
"forward_row_1",2427661435,"OP413792.1",1,3238,3252,"2978698",2,"reverse_row_1",0,3486,3470,2,248,2978698,"Mullerornis modestus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Struthioniformes","Aepyornithidae",NA,"Mullerornis",NA,NA,"Palaeognathae",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",2512242620,"OQ160785.1",0,2188,2205,"461707",2,"reverse_row_1",1,2426,2409,2,238,461707,"Dremomys gularis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Dremomys",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",2484205651,"OQ318946.1",0,2715,2732,"9643",2,"reverse_row_1",0,2952,2935,2,237,9643,"Ursus americanus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",2493198921,"OQ857301.1",1,184,201,"3041900",2,"reverse_row_1",1,379,363,2,195,3041900,"Hemachatus nyangensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Elapidae","Elapinae","Hemachatus","Serpentes",NA,NA,"Colubroidea",NA,NA,NA,NA,NA,NA
"forward_row_2",2571031200,"OR048941.1",0,2137,2154,"57393",2,"reverse_row_1",0,2381,2369,2,244,57393,"Amazona ventralis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Psittaciformes","Psittacidae",NA,"Amazona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2644582558,"OR138102.1",0,2158,2175,"3111935",2,"reverse_row_1",0,2393,2376,2,235,3111935,"Hylomys vorax",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Eulipotyphla","Erinaceidae","Galericinae","Hylomys",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2591972455,"OR545393.1",0,2137,2154,"48560",2,"reverse_row_1",0,2369,2352,2,232,48560,"Capreolus pygargus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Odocoileinae","Capreolus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2734740326,"PP817914.1",0,212,226,"2890248",2,"reverse_row_1",1,440,424,2,228,2890248,"Peniagone purpurea",NA,"Metazoa","Echinodermata",NA,"Echinozoa","Holothuroidea","Aspidochirotacea","Elasipodida","Elpidiidae",NA,"Peniagone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2734740328,"PP817915.1",0,210,224,"2940124",2,"reverse_row_1",1,438,422,2,228,2940124,"Peniagone vitrea setosa",NA,"Metazoa","Echinodermata",NA,"Echinozoa","Holothuroidea","Aspidochirotacea","Elasipodida","Elpidiidae",NA,"Peniagone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2734740329,"PP817916.1",0,210,226,"3145257",2,"reverse_row_1",1,438,422,2,228,3145257,"Elpidiidae sp.",NA,"Metazoa","Echinodermata",NA,"Echinozoa","Holothuroidea","Aspidochirotacea","Elasipodida","Elpidiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2734740331,"PP817917.1",0,210,226,"3093012",2,"reverse_row_1",1,438,422,2,228,3093012,"Benthogone rosea",NA,"Metazoa","Echinodermata",NA,"Echinozoa","Holothuroidea","Aspidochirotacea","Elasipodida","Laetmogonidae",NA,"Benthogone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",2866541897,"PQ723599.1",0,2155,2172,"8858",2,"reverse_row_1",0,2404,2388,2,249,8858,"Cereopsis novaehollandiae",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Anseriformes","Anatidae","Anserinae","Cereopsis",NA,NA,"Galloanserae",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",2866541939,"PQ723602.1",0,2121,2138,"3380687",2,"reverse_row_1",0,2369,2352,2,248,3380687,"Malacorhynchus scarletti",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Anseriformes","Anatidae","Tadorninae","Malacorhynchus",NA,NA,"Galloanserae",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",2866542177,"PQ723619.1",1,2197,2214,"3380701",2,"reverse_row_1",0,2446,2430,2,249,3380701,"Cnemiornis gracilis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Anseriformes","Anatidae","Anserinae","Cnemiornis",NA,NA,"Galloanserae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",870774,"U21382.1",1,174,191,"38751",2,"reverse_row_1",0,430,413,2,256,38751,"Danio pulcher",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Danionidae","Danioninae","Danio",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1000260,"U34018.1",1,185,202,"42502",2,"reverse_row_1",0,449,432,2,264,42502,"Hemiodus sp.",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Characiformes","Hemiodontidae",NA,"Hemiodus",NA,"Ostariophysi","Characiphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",9857840,"AF261257.1",0,634,647,"127650",2,"reverse_row_1",0,875,858,2,241,127650,"Guibemantis flavobrunneus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Mantellidae","Mantellinae","Guibemantis",NA,NA,"Batrachia","Ranoidea",NA,NA,"Pandanusicola",NA,NA,NA
"forward_row_2",55831653,"AY649151.1",0,177,194,"71008",2,"reverse_row_1",1,388,372,2,211,71008,"Elgaria multicarinata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Anguidae",NA,"Elgaria","Anguimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",158121114,"EU164486.1",0,177,194,"475988",2,"reverse_row_1",1,344,328,2,167,475988,"Panaspis annobonensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Scincidae","Eugongylinae","Panaspis","Scinciformata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343882,"FN687918.1",0,178,195,"36219",2,"reverse_row_1",0,489,477,2,311,36219,"Boops boops",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Boops",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343896,"FN687932.1",0,178,195,"426095;2576622",2,"reverse_row_1",0,489,477,2,311,426095,"Trigloporus lastoviza",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Trigloporus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343897,"FN687933.1",0,178,195,"426095",2,"reverse_row_1",0,489,477,2,311,426095,"Trigloporus lastoviza",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Trigloporus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343900,"FN687936.1",0,178,195,"426095",2,"reverse_row_1",0,489,477,2,311,426095,"Trigloporus lastoviza",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Trigloporus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343901,"FN687937.1",0,178,195,"426095",2,"reverse_row_1",0,489,477,2,311,426095,"Trigloporus lastoviza",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Trigloporus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343903,"FN687939.1",0,178,195,"2576622",2,"reverse_row_1",0,489,477,2,311,2576622,"Chelidonichthys lucerna",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Chelidonichthys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343905,"FN687941.1",0,178,195,"2576622",2,"reverse_row_1",0,489,477,2,311,2576622,"Chelidonichthys lucerna",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Chelidonichthys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343913,"FN687949.1",0,178,195,"7950",2,"reverse_row_1",0,489,477,2,311,7950,"Clupea harengus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Clupea",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343914,"FN687950.1",0,178,195,"7950",2,"reverse_row_1",0,489,477,2,311,7950,"Clupea harengus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Clupea",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343917,"FN687953.1",0,178,195,"13489",2,"reverse_row_1",0,489,477,2,311,13489,"Dicentrarchus labrax",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii",NA,"Moronidae",NA,"Dicentrarchus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343924,"FN687960.1",0,178,195,"87756",2,"reverse_row_1",0,489,477,2,311,87756,"Diplodus vulgaris",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Diplodus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343925,"FN687961.1",0,178,195,"87756",2,"reverse_row_1",0,489,477,2,311,87756,"Diplodus vulgaris",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Diplodus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343927,"FN687963.1",0,178,195,"87756",2,"reverse_row_1",0,489,477,2,311,87756,"Diplodus vulgaris",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Diplodus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343928,"FN687964.1",0,178,195,"87756",2,"reverse_row_1",0,489,477,2,311,87756,"Diplodus vulgaris",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Diplodus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343929,"FN687965.1",0,178,195,"87756",2,"reverse_row_1",0,489,477,2,311,87756,"Diplodus vulgaris",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Diplodus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343933,"FN687969.1",0,178,195,"184585",2,"reverse_row_1",0,489,477,2,311,184585,"Engraulis encrasicolus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Engraulidae","Engraulinae","Engraulis",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343934,"FN687970.1",0,178,195,"184585",2,"reverse_row_1",0,489,477,2,311,184585,"Engraulis encrasicolus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Engraulidae","Engraulinae","Engraulis",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343937,"FN687973.1",0,178,195,"184585",2,"reverse_row_1",0,489,477,2,311,184585,"Engraulis encrasicolus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Engraulidae","Engraulinae","Engraulis",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343942,"FN687978.1",0,178,195,"184585",2,"reverse_row_1",0,489,477,2,311,184585,"Engraulis encrasicolus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Engraulidae","Engraulinae","Engraulis",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343944,"FN687980.1",0,178,195,"179535",2,"reverse_row_1",0,489,477,2,311,179535,"Epinephelus marginatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Epinephelinae","Epinephelus",NA,NA,NA,NA,"Epinephelini",NA,NA,NA,NA,NA
"forward_row_1",307343952,"FN687988.1",0,178,195,"426098",2,"reverse_row_1",0,489,477,2,311,426098,"Eutrigla gurnardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Eutrigla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343954,"FN687990.1",0,178,195,"426098",2,"reverse_row_1",0,489,477,2,311,426098,"Eutrigla gurnardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Eutrigla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343955,"FN687991.1",0,178,195,"8049",2,"reverse_row_1",0,489,477,2,311,8049,"Gadus morhua",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Gadidae",NA,"Gadus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343957,"FN687993.1",0,178,195,"8049",2,"reverse_row_1",0,489,477,2,311,8049,"Gadus morhua",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Gadidae",NA,"Gadus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343958,"FN687994.1",0,178,195,"8049",2,"reverse_row_1",0,489,477,2,311,8049,"Gadus morhua",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Gadidae",NA,"Gadus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343959,"FN687995.1",0,178,195,"8049",2,"reverse_row_1",0,489,477,2,311,8049,"Gadus morhua",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Gadidae",NA,"Gadus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307343960,"FN687996.1",0,178,195,"349665",2,"reverse_row_1",0,489,477,2,311,349665,"Helicolenus dactylopterus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Sebastidae","Sebastinae","Helicolenus",NA,NA,NA,NA,NA,"Helicolenus dactylopterus dactylopterus",NA,NA,NA,NA
"forward_row_1",307343961,"FN687997.1",0,178,195,"349665",2,"reverse_row_1",0,489,477,2,311,349665,"Helicolenus dactylopterus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Sebastidae","Sebastinae","Helicolenus",NA,NA,NA,NA,NA,"Helicolenus dactylopterus dactylopterus",NA,NA,NA,NA
"forward_row_1",307343963,"FN687999.1",0,178,195,"349665",2,"reverse_row_1",0,489,477,2,311,349665,"Helicolenus dactylopterus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Sebastidae","Sebastinae","Helicolenus",NA,NA,NA,NA,NA,"Helicolenus dactylopterus dactylopterus",NA,NA,NA,NA
"forward_row_1",307343964,"FN688000.1",0,178,195,"349665",2,"reverse_row_1",0,489,477,2,311,349665,"Helicolenus dactylopterus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Sebastidae","Sebastinae","Helicolenus",NA,NA,NA,NA,NA,"Helicolenus dactylopterus dactylopterus",NA,NA,NA,NA
"forward_row_1",307343965,"FN688001.1",0,178,195,"349665",2,"reverse_row_1",0,489,477,2,311,349665,"Helicolenus dactylopterus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Sebastidae","Sebastinae","Helicolenus",NA,NA,NA,NA,NA,"Helicolenus dactylopterus dactylopterus",NA,NA,NA,NA
"forward_row_1",307343998,"FN688034.1",0,178,195,"191678",2,"reverse_row_1",0,489,477,2,311,191678,"Lophius budegassa",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lophiiformes","Lophiidae",NA,"Lophius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344004,"FN688040.1",0,178,195,"191678",2,"reverse_row_1",0,489,477,2,311,191678,"Lophius budegassa",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lophiiformes","Lophiidae",NA,"Lophius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344006,"FN688042.1",0,178,195,"8074",2,"reverse_row_1",0,489,477,2,311,8074,"Lophius piscatorius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lophiiformes","Lophiidae",NA,"Lophius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344010,"FN688046.1",0,178,195,"206124",2,"reverse_row_1",0,489,477,2,311,206124,"Macroramphosus scolopax",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Centriscidae","Macroramphosinae","Macroramphosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344012,"FN688048.1",0,178,195,"206124",2,"reverse_row_1",0,489,477,2,311,206124,"Macroramphosus scolopax",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Centriscidae","Macroramphosinae","Macroramphosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344013,"FN688049.1",0,178,195,"206124",2,"reverse_row_1",0,489,477,2,311,206124,"Macroramphosus scolopax",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Centriscidae","Macroramphosinae","Macroramphosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344015,"FN688051.1",0,178,195,"206124",2,"reverse_row_1",0,489,477,2,311,206124,"Macroramphosus scolopax",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Centriscidae","Macroramphosinae","Macroramphosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344017,"FN688053.1",0,178,195,"8058",2,"reverse_row_1",0,489,477,2,311,8058,"Merlangius merlangus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Gadidae",NA,"Merlangius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344021,"FN688057.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344022,"FN688058.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344024,"FN688060.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344027,"FN688063.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344028,"FN688064.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344030,"FN688066.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344034,"FN688070.1",0,178,195,"8063",2,"reverse_row_1",0,489,477,2,311,8063,"Merluccius merluccius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Merlucciidae",NA,"Merluccius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344041,"FN688077.1",0,178,195,"37007;430080",2,"reverse_row_1",0,489,477,2,311,430080,"Mullus barbatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,"Mullus barbatus barbatus",NA,NA,NA,NA
"forward_row_2",307344054,"FN688090.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
