"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1","28875754","AY173907.1","2",597,579,"109395",2,"reverse_row_1","2",385,411,2,212,109395,"Liolaemus austromendocinus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875755","AY173908.1","2",597,579,"109395",2,"reverse_row_1","2",385,411,2,212,109395,"Liolaemus austromendocinus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875756","AY173909.1","2",597,579,"109410",2,"reverse_row_1","2",385,411,2,212,109410,"Liolaemus elongatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875758","AY173911.1","2",562,544,"221511",2,"reverse_row_1","2",350,376,2,212,221511,"Liolaemus sp. MM-4",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875760","AY173913.1","2",597,579,"109401",2,"reverse_row_1","2",385,411,2,212,109401,"Liolaemus capillitas",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875761","AY173914.1","2",570,552,"109431",2,"reverse_row_1","2",358,384,2,212,109431,"Liolaemus petrophilus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875762","AY173915.1","2",597,579,"109431",2,"reverse_row_1","2",385,411,2,212,109431,"Liolaemus petrophilus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875763","AY173916.1","2",543,525,"109431",2,"reverse_row_1","2",331,357,2,212,109431,"Liolaemus petrophilus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875765","AY173918.1","2",570,552,"109431",2,"reverse_row_1","2",358,384,2,212,109431,"Liolaemus petrophilus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875766","AY173919.1","2",597,579,"221455",2,"reverse_row_1","2",385,411,2,212,221455,"Liolaemus kriegi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875767","AY173920.1","2",597,579,"221455",2,"reverse_row_1","2",385,411,2,212,221455,"Liolaemus kriegi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875768","AY173921.1","2",597,579,"109410",2,"reverse_row_1","2",385,411,2,212,109410,"Liolaemus elongatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875769","AY173922.1","2",597,579,"109410",2,"reverse_row_1","2",385,411,2,212,109410,"Liolaemus elongatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875770","AY173923.1","2",597,579,"109410",2,"reverse_row_1","2",385,411,2,212,109410,"Liolaemus elongatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875771","AY173924.1","2",497,479,"109410",2,"reverse_row_1","2",285,311,2,212,109410,"Liolaemus elongatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875772","AY173925.1","2",597,579,"221455",2,"reverse_row_1","2",385,411,2,212,221455,"Liolaemus kriegi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875773","AY173926.1","2",597,579,"221509",2,"reverse_row_1","2",385,411,2,212,221509,"Liolaemus sp. MM-6",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875775","AY173928.1","2",597,579,"254952",2,"reverse_row_1","2",385,411,2,212,254952,"Liolaemus gununakuna",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28875776","AY173929.1","1",601,583,"109420",2,"reverse_row_1","2",388,414,2,213,109420,"Liolaemus lineomaculatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Iguanidae","Liolaeminae","Liolaemus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","33591270","AY178629.1","3",259,279,"222863",2,"reverse_row_1","0",476,450,2,217,222863,"Coelodonta antiquitatis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Rhinocerotidae",NA,"Coelodonta",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956622","AY184425.1","2",224,244,"68408",2,"reverse_row_1","0",439,413,2,215,68408,"Moschus berezovskii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Moschidae",NA,"Moschus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956623","AY184426.1","2",225,245,"68412;68413",2,"reverse_row_1","0",440,414,2,215,68412,"Moschus chrysogaster",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Moschidae",NA,"Moschus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956625","AY184428.1","2",224,244,"68415",2,"reverse_row_1","0",439,413,2,215,68415,"Moschus moschiferus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Moschidae",NA,"Moschus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956626","AY184429.1","3",223,243,"1088058",2,"reverse_row_1","0",438,412,2,215,1088058,"Cervus albirostris",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Cervus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956627","AY184430.1","3",223,243,"9860",2,"reverse_row_1","0",438,412,2,215,9860,"Cervus elaphus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Cervus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956628","AY184431.1","3",223,243,"9860",2,"reverse_row_1","0",438,412,2,215,9860,"Cervus elaphus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Cervus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956629","AY184432.1","3",223,243,"1088090",2,"reverse_row_1","0",438,412,2,215,1088090,"Rucervus eldii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Rucervus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956630","AY184433.1","3",224,244,"9863",2,"reverse_row_1","0",439,413,2,215,9863,"Cervus nippon",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Cervus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956631","AY184434.1","3",223,243,"662561",2,"reverse_row_1","0",438,412,2,215,662561,"Rusa unicolor",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Rusa","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956632","AY184435.1","3",224,244,"57737",2,"reverse_row_1","0",439,413,2,215,57737,"Axis porcinus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Axis","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956633","AY184436.1","3",223,243,"109298",2,"reverse_row_1","0",440,414,2,217,109298,"Elaphodus cephalophus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Muntiacinae","Elaphodus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956634","AY184437.1","2",223,243,"9852",2,"reverse_row_1","0",438,412,2,215,9852,"Alces alces",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Odocoileinae","Alces","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956635","AY184438.1","3",223,243,"9870",2,"reverse_row_1","0",438,412,2,215,9870,"Rangifer tarandus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Odocoileinae","Rangifer","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956636","AY184439.1","2",223,243,"9858",2,"reverse_row_1","0",438,412,2,215,9858,"Capreolus capreolus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Odocoileinae","Capreolus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37956637","AY184440.1","2",223,243,"9858",2,"reverse_row_1","0",438,412,2,215,9858,"Capreolus capreolus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Odocoileinae","Capreolus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28395439","AY189935.1","3",227,247,"65634",2,"reverse_row_1","0",446,420,2,219,65634,"Lagostrophus fasciatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Diprotodontia","Macropodidae",NA,"Lagostrophus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37780194","AY192608.1","3",608,588,"78584",2,"reverse_row_1","0",395,421,2,213,78584,"Lepilemur septentrionalis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Lepilemuridae",NA,"Lepilemur","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37780211","AY192625.1","3",607,587,"78583",2,"reverse_row_1","0",395,421,2,212,78583,"Lepilemur dorsalis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Lepilemuridae",NA,"Lepilemur","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566148","AY197300.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566152","AY197304.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566155","AY197307.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566156","AY197308.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566158","AY197310.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566159","AY197311.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566160","AY197312.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566161","AY197313.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566162","AY197314.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566163","AY197315.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566164","AY197316.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566166","AY197318.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566169","AY197321.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566171","AY197323.1","2",257,277,"94961",2,"reverse_row_1","0",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","28566175","AY197327.1","2",257,277,"94961",2,"reverse_row_1","1",473,447,2,216,94961,"Mystacina tuberculata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Mystacinidae",NA,"Mystacina",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787249","AY216528.1","0",227,245,"86938",2,"reverse_row_1","0",447,421,2,220,86938,"Agosia chrysogaster",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Agosia",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787250","AY216529.1","0",227,245,"232984",2,"reverse_row_1","0",447,421,2,220,232984,"Codoma ornata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Codoma",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787251","AY216530.1","0",227,245,"232984",2,"reverse_row_1","0",447,421,2,220,232984,"Codoma ornata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Codoma",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787252","AY216531.1","0",227,245,"28792",2,"reverse_row_1","0",448,422,2,221,28792,"Cyprinella venusta",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Cyprinella",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787253","AY216532.1","0",225,243,"232990",2,"reverse_row_1","0",446,420,2,221,232990,"Tampichthys erimyzonops",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Tampichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787254","AY216533.1","0",225,243,"232989",2,"reverse_row_1","0",446,420,2,221,232989,"Tampichthys ipni",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Tampichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787255","AY216534.1","0",224,242,"111834",2,"reverse_row_1","0",444,418,2,220,111834,"Notropis buccata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787256","AY216535.1","0",227,245,"87719",2,"reverse_row_1","0",448,422,2,221,87719,"Erimonax monachus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Erimonax",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787257","AY216536.1","0",227,245,"87719",2,"reverse_row_1","0",448,422,2,221,87719,"Erimonax monachus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Erimonax",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787258","AY216537.1","0",226,244,"111836",2,"reverse_row_1","0",446,420,2,220,111836,"Hybopsis amblops",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Hybopsis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787259","AY216538.1","0",227,245,"232992",2,"reverse_row_1","0",448,422,2,221,232992,"Hybognathus regius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Hybognathus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787260","AY216539.1","0",226,244,"51132",2,"reverse_row_1","0",447,421,2,221,51132,"Luxilus cerasinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Luxilus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787261","AY216540.1","0",226,244,"33536",2,"reverse_row_1","0",447,421,2,221,33536,"Luxilus chrysocephalus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Luxilus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787262","AY216541.1","0",227,245,"36787",2,"reverse_row_1","0",449,423,2,222,36787,"Lythrurus fumeus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Lythrurus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787263","AY216542.1","0",227,245,"36791",2,"reverse_row_1","0",448,422,2,221,36791,"Lythrurus umbratilis",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Lythrurus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787264","AY216543.1","0",227,245,"28800",2,"reverse_row_1","0",447,421,2,220,28800,"Notemigonus crysoleucas",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Leuciscinae","Notemigonus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787265","AY216544.1","0",227,245,"126321",2,"reverse_row_1","0",448,422,2,221,126321,"Notropis asperifrons",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787266","AY216545.1","0",227,245,"111846",2,"reverse_row_1","0",448,422,2,221,111846,"Notropis blennius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787267","AY216546.1","0",227,245,"28794",2,"reverse_row_1","0",447,421,2,220,28794,"Notropis chrosomus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787268","AY216547.1","0",228,246,"232994",2,"reverse_row_1","0",448,422,2,220,232994,"Pteronotropis harperi",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Pteronotropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787269","AY216548.1","0",229,247,"232995",2,"reverse_row_1","0",450,424,2,221,232995,"Notropis leuciodus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787270","AY216549.1","0",227,245,"232996",2,"reverse_row_1","0",448,422,2,221,232996,"Notropis maculatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787271","AY216550.1","0",226,244,"232997",2,"reverse_row_1","0",449,423,2,223,232997,"Notropis nazas",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787272","AY216551.1","0",228,246,"156705",2,"reverse_row_1","0",449,423,2,221,156705,"Notropis stilbius",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787273","AY216552.1","0",227,245,"156708",2,"reverse_row_1","0",448,422,2,221,156708,"Notropis texanus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Notropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787274","AY216553.1","0",227,245,"3363667",2,"reverse_row_1","0",448,422,2,221,3363667,"Paranotropis volucellus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae",NA,"Paranotropis",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1","37787275","AY216554.1","0",225,243,"36794",2,"reverse_row_1","0",444,418,2,219,36794,"Opsopoeodus emiliae",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Leuciscidae","Pogonichthyinae","Opsopoeodus",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
